route_type,decision_type,kind,reason_name,position,requires_explanation,audience
MatchRoutes::Nine,MatchDecisions::Nine::NineLeaseUp,cancel,Other,12,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client deceased,0,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client has declined match,1,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client has disappeared,2,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client has disengaged,3,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client no longer eligible for match,4,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Client received another housing opportunity,5,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,HSP CORI,6,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Incarcerated,7,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Match expired,8,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,SSP CORI,9,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Nine,MatchDecisions::Nine::NineConfirmMatchSuccess,cancel,Other,12,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Client needs higher level of care,0,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Client refused offer,1,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Household did not respond after initial acceptance of match,2,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Immigration status,3,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Ineligible for Housing Program,4,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Self-resolved,5,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Unable to reach client after multiple attempts,6,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,decline,Other,7,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client deceased,0,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client has declined match,1,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client has disappeared,2,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client has disengaged,3,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client needs higher level of care,4,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Incarcerated,7,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Match expired,8,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenAgencyConfirmMatchSuccess,cancel,Other,12,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Client needs higher level of care,0,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Client refused offer,1,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Household did not respond after initial acceptance of match,2,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Immigration status,3,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Ineligible for Housing Program,4,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Self-resolved,5,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Unable to reach client after multiple attempts,6,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,decline,Other,7,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client deceased,0,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client has declined match,1,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client has disappeared,2,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client has disengaged,3,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client needs higher level of care,4,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Incarcerated,7,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Match expired,8,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Ten,MatchDecisions::Ten::TenConfirmMatchSuccessDndStaff,cancel,Other,12,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Client deceased,0,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Client has another housing option,1,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Client has disappeared,2,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Client has disengaged,3,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Client is already receiving navigation services,4,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Does not agree to services,5,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Does not want housing at this time,6,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Health and Safety,7,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Incarcerated,8,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,decline,Other,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client deceased,0,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client has declined match,1,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client has disappeared,2,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client has disengaged,3,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client is already receiving navigation services,4,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Incarcerated,7,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Match expired,8,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Vacancy should not have been entered,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcknowledgesReceipt,cancel,Other,10,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Client deceased,0,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Client has another housing option,1,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Client has disappeared,2,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Client has disengaged,3,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Client is already receiving navigation services,4,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Does not agree to services,5,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Does not want housing at this time,6,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Health and Safety,7,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Incarcerated,8,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,decline,Other,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client deceased,0,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client has declined match,1,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client has disappeared,2,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client has disengaged,3,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client is already receiving navigation services,4,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Incarcerated,7,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Match expired,8,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Vacancy should not have been entered,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenHsaAcceptsClient,cancel,Other,10,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Client deceased,0,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Client has another housing option,1,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Client has disappeared,2,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Client has disengaged,3,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Client is already receiving navigation services,4,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Does not agree to services,5,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Does not want housing at this time,6,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Health and Safety,7,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Incarcerated,8,true,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,decline,Other,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client deceased,0,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client has declined match,1,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client has disappeared,2,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client has disengaged,3,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client is already receiving navigation services,4,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Incarcerated,7,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Match expired,8,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Vacancy should not have been entered,9,false,
MatchRoutes::Eleven,MatchDecisions::Eleven::ElevenConfirmMatchSuccessDndStaff,cancel,Other,10,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Client needs higher level of care,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Client refused offer,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Household did not respond after initial acceptance of match,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Immigration status,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Ineligible for Housing Program,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Self-resolved,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Unable to reach client after multiple attempts,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,decline,Other,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client deceased,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client has declined match,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client has disappeared,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client has disengaged,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client needs higher level of care,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Incarcerated,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Match expired,8,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveAgencyAcknowledgesReceipt,cancel,Other,12,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Client needs higher level of care,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Client refused offer,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Household did not respond after initial acceptance of match,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Immigration status,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Ineligible for Housing Program,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Self-resolved,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Unable to reach client after multiple attempts,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,decline,Other,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client deceased,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client has declined match,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client has disappeared,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client has disengaged,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client needs higher level of care,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Incarcerated,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Match expired,8,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveHsaConfirmMatchSuccess,cancel,Other,12,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Client needs higher level of care,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Client refused offer,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Household did not respond after initial acceptance of match,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Immigration status,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Ineligible for Housing Program,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Self-resolved,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Unable to reach client after multiple attempts,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,decline,Other,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client deceased,0,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client has declined match,1,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client has disappeared,2,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client has disengaged,3,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client needs higher level of care,4,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client no longer eligible for match,5,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Client received another housing opportunity,6,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Incarcerated,7,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Match expired,8,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Unable to reach client after multiple attempts,9,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Vacancy filled by other client,10,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Vacancy should not have been entered,11,false,
MatchRoutes::Twelve,MatchDecisions::Twelve::TwelveConfirmMatchSuccessDndStaff,cancel,Other,12,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Client no longer eligible for match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Client received another housing opportunity,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Health and Safety,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,In Treatment/Recovery Center,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Incarcerated,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Institutionalized,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Match expired,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Vacancy should not have been entered,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientMatch,cancel,Other,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Client no longer eligible for match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Client received another housing opportunity,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Health and Safety,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,In Treatment/Recovery Center,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Incarcerated,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Institutionalized,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Match expired,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Vacancy should not have been entered,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenMatchAcknowledgement,cancel,Other,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Additional screening criteria imposed by third parties,0,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Client has another housing option,1,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Client refused offer,2,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Client refused unit (non-SRO),3,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Client refused voucher,4,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,CORI,5,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Does not agree to services,6,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Does not want housing at this time,7,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Falsification of documents,8,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Health and Safety,9,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Household did not respond after initial acceptance of match,10,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Ineligible for Housing Program,11,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,SORI,12,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Unsafe environment for this person,13,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Unwilling to live in SRO,14,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Unwilling to live in that neighborhood,15,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,decline,Other,16,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Client deceased,0,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Client no longer eligible for match,1,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Client received another housing opportunity,2,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Health and Safety,3,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,In Treatment/Recovery Center,4,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Incarcerated,5,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Institutionalized,6,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Match expired,7,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Vacancy should not have been entered,8,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenClientReview,cancel,Other,9,false,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Additional screening criteria imposed by third parties,0,true,
MatchRoutes::Thirteen,MatchDecisions::Thirteen::ThirteenHearingScheduled,decline,Client has another housing option,1,true,
